year,state_name,crop_name,crop_type,cul_cost_c2,main_product_value,by_product_value,derived_yield,opr_cost_hmn_lab_family,opr_cost_hmn_lab_attached,opr_cost_hmn_lab_casual,opr_cost_ani_lab_hired,opr_cost_ani_lab_owned,opr_cost_mch_lab_hired,opr_cost_mch_lab_owned,opr_cost_seed,opr_cost_fertilizer,opr_cost_manure,opr_cost_insecticides
2018-19,Assam,Rapeseed & Mustard (Toria/Taramira),Oilseeds,33113.6,31048.77,113.39,9.75,9161.77,143.23,2998.14,37.48,2578.11,5316.59,678.65,513.81,2237.68,703.62,79.63
2018-19,Bihar,Rapeseed & Mustard (Toria/Taramira),Oilseeds,33865.37,36454.16,1294.48,11.53,5122.77,7.89,5598.32,0.0,0.0,3729.59,127.44,824.7,3306.53,16.06,77.67
2018-19,Chhattisgarh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,17722.43,26954.55,1500.0,10.0,1085.18,0.0,3125.0,0.0,0.0,1022.73,68.18,920.45,0.0,0.0,0.0
2018-19,Gujarat,Rapeseed & Mustard (Toria/Taramira),Oilseeds,58476.91,60711.2,2123.02,17.51,8075.93,0.0,7803.3,251.16,5.08,5090.19,1998.13,1496.18,4094.61,1351.25,335.18
2018-19,Haryana,Rapeseed & Mustard (Toria/Taramira),Oilseeds,63380.05,81808.86,3276.95,20.4,6007.07,32.1,4557.04,0.0,0.0,6153.92,3662.32,1250.19,3878.75,0.0,48.63
2018-19,Madhya Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,46668.61,51943.16,5109.17,16.37,8397.72,0.0,2493.5,0.0,0.0,9028.93,223.01,3044.89,3218.93,0.0,330.4
2018-19,Odisha,Rapeseed & Mustard (Toria/Taramira),Oilseeds,25812.95,20008.21,0.0,4.37,8973.01,2.44,2229.27,0.0,4401.58,575.77,527.88,734.2,730.57,124.57,243.93
2018-19,Punjab,Rapeseed & Mustard (Toria/Taramira),Oilseeds,56728.19,58764.0,2676.62,15.37,7291.96,3095.94,2747.28,19.46,46.95,2327.9,5260.52,1497.37,3650.51,0.0,1023.89
2018-19,Rajasthan,Rapeseed & Mustard (Toria/Taramira),Oilseeds,49093.21,61780.11,3303.41,17.18,12594.22,177.05,3375.51,3.52,3.12,6042.82,1181.85,1807.34,2805.11,149.53,107.4
2018-19,Uttar Pradesh,Rapeseed & Mustard (Toria/Taramira),Oilseeds,49014.36,49676.29,4263.17,15.06,6366.81,42.05,5714.25,0.0,33.98,6380.72,640.63,1267.69,3401.94,0.0,31.25
2018-19,West Bengal,Rapeseed & Mustard (Toria/Taramira),Oilseeds,49368.62,42377.9,2127.61,12.5,13940.58,0.0,9744.13,413.39,343.75,2445.37,48.2,680.02,5097.2,182.95,376.45
2018-19,Karnataka,Safflower,Oilseeds,42067.94,35863.13,187.5,8.69,6840.84,0.0,5062.5,625.0,141.68,5462.5,0.0,1093.75,4237.5,0.0,618.75
2018-19,Bihar,Wheat,Cereals,48517.57,47705.03,11829.64,29.85,6511.07,4.98,5809.17,0.0,11.78,6290.06,198.3,3821.86,4510.17,30.08,47.15
2018-19,Chhattisgarh,Wheat,Cereals,45009.02,46538.78,7067.82,26.13,5633.6,0.0,3600.75,0.0,3849.66,7563.11,369.1,3157.29,3526.55,0.0,103.38
2018-19,Gujarat,Wheat,Cereals,51589.85,63961.84,8474.19,34.0,6537.25,68.99,5287.44,149.38,153.39,5914.47,1669.74,4364.68,4292.44,156.81,366.78
2018-19,Haryana,Wheat,Cereals,75410.48,94210.97,13791.66,51.06,6563.24,248.28,1913.07,0.0,22.41,10712.52,3140.62,2990.97,5113.84,0.0,1144.25
2018-19,Himachal Pradesh,Wheat,Cereals,51617.47,43440.32,14865.32,24.43,11458.52,0.0,1089.89,326.77,2279.52,7918.54,587.95,2294.65,1870.21,3739.98,229.9
2018-19,Jharkhand,Wheat,Cereals,47384.89,24361.21,5598.09,13.37,9964.52,0.0,7770.66,58.34,3647.62,5693.16,56.8,2768.4,2988.84,514.47,0.0
2018-19,Karnataka,Wheat,Cereals,25018.88,17455.32,5221.54,8.8,3029.3,681.18,2670.7,214.41,277.94,3451.76,1617.07,2784.75,1975.97,0.0,0.0
2018-19,Madhya Pradesh,Wheat,Cereals,51283.95,66228.7,9075.46,37.65,6771.55,135.86,3495.28,52.15,745.84,7937.68,718.99,3176.13,3741.16,0.0,137.25
2018-19,Maharashtra,Wheat,Cereals,63604.42,67113.65,1675.12,27.63,8737.8,358.98,4771.91,622.37,1626.79,10512.47,1373.48,4337.4,6078.25,0.0,756.41
2018-19,Punjab,Wheat,Cereals,71103.44,93053.32,9109.67,51.95,3009.11,635.08,1996.48,7.86,29.65,8103.12,3762.52,2670.21,6176.46,28.59,2069.76
2018-19,Rajasthan,Wheat,Cereals,74231.12,74307.53,21905.9,40.13,21710.93,153.97,3766.63,5.5,364.79,6880.68,1655.97,4141.21,3829.17,631.62,212.67
2018-19,Uttar Pradesh,Wheat,Cereals,65200.67,67949.04,15069.66,39.5,7465.02,18.67,6525.75,4.41,41.9,8360.52,579.95,3426.2,4962.85,18.85,96.06
2018-19,Uttarakhand,Wheat,Cereals,60878.85,57996.59,7957.34,32.05,10698.31,49.54,3044.9,9671.08,35.58,4126.27,1814.21,3113.24,4290.38,0.0,249.09
2018-19,West Bengal,Wheat,Cereals,47081.15,41219.92,4942.13,28.73,4948.04,0.0,3995.78,0.0,0.0,9627.8,0.0,3581.54,4680.61,2242.33,0.0
2018-19,Assam,Jute,Fiber Crops,96892.07,102515.59,10275.9,28.06,35423.64,196.42,13417.96,0.0,8960.84,3941.37,290.0,1262.54,2113.42,1392.68,29.2
2018-19,Bihar,Jute,Fiber Crops,42282.75,67976.39,2631.78,20.92,8502.79,0.0,13379.55,0.0,0.0,1936.21,325.41,1645.56,4740.75,0.0,0.0
2018-19,West Bengal,Jute,Fiber Crops,103472.35,99186.07,6416.34,28.58,19983.38,0.0,41498.47,1085.79,201.68,2927.37,65.29,1038.5,4429.34,304.82,770.4
2018-19,Andhra Pradesh,Onion,Vegetable,113741.37,82692.31,0.0,275.64,10833.23,0.0,48063.19,352.56,2273.08,4381.87,328.15,11217.95,4597.07,0.0,2081.04
2018-19,Gujarat,Onion,Vegetable,100818.54,185455.03,2113.7,207.41,5355.79,194.74,31867.47,18.83,887.66,2784.31,1344.35,13351.78,3695.27,329.13,1566.76
2018-19,Karnataka,Onion,Vegetable,74418.23,60319.98,1231.39,68.14,12780.47,0.0,16449.77,1802.55,2312.7,4460.11,2087.14,6958.5,4008.51,1102.33,2081.28
2018-19,Madhya Pradesh,Onion,Vegetable,99723.16,158769.27,118.93,245.47,16932.06,0.0,16701.1,0.0,0.0,3586.97,866.83,11532.91,8909.5,499.4,1216.32
2018-19,Maharashtra,Onion,Vegetable,134962.72,188661.95,2185.38,286.32,16052.74,412.82,18580.25,426.84,754.17,8763.23,1741.57,15728.89,14797.66,4582.49,4260.74
2018-19,Rajasthan,Onion,Vegetable,140191.32,153754.08,2840.05,219.15,22943.52,0.0,36603.46,0.0,0.0,1509.16,1883.19,17269.55,1938.27,12206.34,14.94
2018-19,Assam,Potato,Vegetable,122065.92,161505.93,0.0,153.65,24005.48,0.0,9244.64,0.0,2147.02,11420.82,154.8,29212.07,8326.85,4784.08,1454.55
2018-19,Bihar,Potato,Vegetable,89247.58,87957.08,45.58,124.05,9825.65,0.0,11795.74,0.0,0.0,4311.21,28.73,24135.28,5270.52,3261.9,445.86
2018-19,Gujarat,Potato,Vegetable,136526.78,152848.07,0.0,260.77,2884.29,0.0,10447.04,0.0,0.0,7218.04,3264.27,48094.23,21262.76,1275.23,3435.11
2018-19,Himachal Pradesh,Potato,Vegetable,91332.93,164387.54,0.0,100.29,19217.33,0.0,5205.89,54.49,1663.46,3578.8,188.38,14730.97,4195.03,9808.15,1106.53
2018-19,Karnataka,Potato,Vegetable,173097.05,141731.51,0.0,158.03,15243.64,0.0,35375.89,595.54,6356.95,7373.78,114.18,31384.13,8126.52,21112.06,3148.84
2018-19,Madhya Pradesh,Potato,Vegetable,107939.01,185405.06,0.0,197.17,9392.15,120.17,8859.76,761.98,62.63,4933.21,1165.2,33428.34,6579.28,0.0,1011.04
2018-19,Punjab,Potato,Vegetable,171367.34,158980.56,0.0,217.66,2515.16,2524.23,19981.48,0.0,1.3,1139.27,7887.09,66900.63,18683.66,0.0,1791.36
2018-19,Uttar Pradesh,Potato,Vegetable,111887.53,153986.61,0.0,201.12,6882.11,26.3,13318.28,0.0,0.0,9645.26,1079.35,31932.93,11273.09,720.89,524.16
2018-19,West Bengal,Potato,Vegetable,147423.4,100061.97,0.0,218.46,30809.52,0.0,18460.33,79.88,657.6,8197.95,237.61,20206.66,27304.35,3029.23,4356.48
2018-19,Andhra Pradesh,Sugarcane,Sugar,192605.18,199732.52,0.0,733.45,14906.5,87.36,83974.35,605.24,150.56,2062.29,8.52,5394.28,11131.0,913.94,1269.46
2018-19,Bihar,Sugarcane,Sugar,127481.38,176201.94,5901.48,568.67,5095.36,15.99,20558.32,0.0,379.06,4352.49,16.95,17003.32,8979.15,6476.79,5471.96
2018-19,Gujarat,Sugarcane,Sugar,137626.35,185491.09,240.28,736.05,5215.57,43.47,34828.31,987.69,2551.71,4697.83,2775.34,16481.85,16814.38,795.15,1246.65
2018-19,Haryana,Sugarcane,Sugar,158195.45,275047.7,4392.47,796.12,5951.45,1728.76,29138.66,73.98,0.0,809.91,2067.1,4878.57,5205.79,0.0,4779.28
2018-19,Karnataka,Sugarcane,Sugar,91300.6,195007.52,9975.96,864.89,6567.17,0.0,13392.1,541.96,1606.34,506.74,619.19,1004.86,7982.84,877.92,531.21
2018-19,Maharashtra,Sugarcane,Sugar,185156.11,197423.82,12629.48,886.36,19104.79,1719.54,29229.16,4880.98,3041.2,22491.91,1369.3,6709.58,17983.5,3567.73,742.82
2018-19,Punjab,Sugarcane,Sugar,204925.66,280611.95,3959.57,794.13,24804.47,316.45,39814.43,0.0,0.0,30.56,7415.5,16890.14,3050.55,1289.59,4641.7
2018-19,Tamil Nadu,Sugarcane,Sugar,218391.55,237210.65,2341.46,888.98,22890.04,443.13,72238.94,423.54,80.24,6608.28,751.63,12038.26,13571.17,2753.76,1463.19
2018-19,Uttar Pradesh,Sugarcane,Sugar,134809.28,179426.08,7501.97,570.05,11143.03,242.39,31648.94,44.97,714.51,2223.09,763.59,10106.03,4410.08,660.03,1323.81
2018-19,Uttarakhand,Sugarcane,Sugar,110245.22,171419.86,9143.24,562.62,16784.27,355.71,23470.46,889.4,0.0,669.11,74.77,1785.69,2403.23,0.0,0.0
2019-20,Assam,Potato,Vegetable,127155.83,180202.63,0.0,140.19,24774.33,201.53,5874.6,0.0,2495.88,10883.34,90.06,30399.65,8309.5,5551.28,1732.92
2019-20,Bihar,Potato,Vegetable,91103.08,128579.33,0.0,147.29,7043.71,0.0,11015.35,0.0,0.0,3364.76,838.83,27586.46,5975.82,1017.5,623.1
2019-20,Gujarat,Potato,Vegetable,184183.74,295191.7,0.0,243.85,2873.02,0.0,12791.17,0.0,0.0,7697.07,2517.11,68897.99,23118.11,2153.47,4508.24
2019-20,Himachal Pradesh,Potato,Vegetable,85683.83,89906.49,0.0,67.9,22428.55,0.0,3666.07,1211.61,1853.31,994.62,173.34,17334.38,3837.19,7525.29,848.54
2019-20,Karnataka,Potato,Vegetable,145866.67,195202.57,0.0,121.89,21268.15,0.0,18092.24,3091.43,2071.88,2151.47,535.93,28995.66,11148.75,0.0,2731.21
2019-20,Madhya Pradesh,Potato,Vegetable,135354.81,243376.89,0.0,207.73,9881.66,0.0,9812.81,945.59,91.34,4043.78,1324.2,51395.63,6066.61,0.0,1284.52
2019-20,Punjab,Potato,Vegetable,171283.32,245372.79,0.0,258.91,2684.36,2870.85,15554.89,0.0,0.0,1472.13,11111.28,57417.33,14146.12,0.0,4969.86
2019-20,Uttar Pradesh,Potato,Vegetable,114601.84,234354.56,0.0,199.36,7872.63,34.2,14948.51,0.0,9.45,8172.4,560.26,30552.05,10525.92,361.03,559.88
2019-20,West Bengal,Potato,Vegetable,212511.33,280124.77,0.0,269.6,32738.69,0.0,18977.93,903.1,281.63,9215.74,287.46,35255.62,28136.17,4484.13,4438.53
2019-20,Andhra Pradesh,Paddy,Cereals,100106.71,107399.7,6137.04,63.71,6621.56,80.38,23272.92,315.37,471.3,12890.9,923.46,2214.16,8557.19,2227.44,4277.71
2019-20,Assam,Paddy,Cereals,55009.98,48842.8,4478.49,34.79,15522.42,118.39,7432.97,130.98,7456.05,5186.55,748.56,1356.24,742.33,734.83,10.11
2019-20,Bihar,Paddy,Cereals,51708.71,42523.42,8721.87,30.05,8422.81,27.57,13042.97,0.0,8.44,4747.2,72.87,2106.41,4014.91,114.84,64.21
2019-20,Chhattisgarh,Paddy,Cereals,59308.79,73141.05,10591.72,43.79,8697.31,33.73,7286.51,30.82,4053.14,9598.9,198.48,2187.18,3904.02,708.77,1499.75
2019-20,Gujarat,Paddy,Cereals,69246.27,69875.32,17018.61,45.97,5439.53,143.54,17401.83,4.46,36.54,5930.14,4022.88,4801.06,6349.39,2047.88,1360.75
2019-20,Haryana,Paddy,Cereals,90022.5,143742.26,1659.86,49.71,7541.85,394.92,12863.51,0.0,0.0,4900.54,3193.93,1532.9,5205.42,121.63,4421.1
2019-20,Himachal Pradesh,Paddy,Cereals,54448.49,52253.7,13106.05,26.86,20053.6,0.0,2357.03,384.98,1437.9,3920.67,1668.39,2614.0,1202.06,1466.57,765.34
2019-20,Jharkhand,Paddy,Cereals,50675.43,40100.09,10086.59,28.29,10857.45,0.0,8796.13,49.97,3349.35,3719.14,58.35,2753.03,3333.37,932.11,0.0
2019-20,Karnataka,Paddy,Cereals,95521.84,100962.18,8272.64,57.04,17332.0,23.98,16855.6,167.12,5313.34,11858.77,87.59,3277.87,8547.89,20.94,2545.94
2019-20,Kerala,Paddy,Cereals,106305.06,125775.14,11653.27,49.01,9521.4,29.93,33277.01,167.25,0.0,17101.22,103.0,3667.37,6432.6,1815.49,1761.86
2019-20,Madhya Pradesh,Paddy,Cereals,52575.18,56355.18,4770.61,32.58,8036.84,168.19,7067.32,299.76,514.49,9666.1,660.1,2814.65,3580.61,1969.92,1785.56
2019-20,Maharashtra,Paddy,Cereals,93765.81,44589.38,8055.79,23.19,10912.78,10.45,24797.91,4054.11,7909.64,9661.19,1185.77,3079.24,5400.91,5937.39,1797.46
2019-20,Odisha,Paddy,Cereals,67486.87,59182.37,4124.65,41.87,16652.8,8.29,13252.86,339.22,2515.71,6524.24,376.02,1478.27,4059.39,2277.63,827.99
2019-20,Punjab,Paddy,Cereals,89859.11,126186.6,630.5,66.54,6043.13,1723.86,9233.15,1.16,17.42,4699.87,4859.27,1738.41,3595.44,510.98,5624.54
2019-20,Tamil Nadu,Paddy,Cereals,85870.03,87179.58,5673.94,50.23,7992.59,22.03,14546.82,152.3,3.94,12179.83,1982.69,5062.12,8101.43,1812.25,1403.51
2019-20,Telangana,Paddy,Cereals,105156.48,110707.88,6229.01,60.15,14905.43,383.5,18239.74,1236.29,566.97,14153.61,1193.39,2705.46,8204.52,434.14,4006.07
2019-20,Uttar Pradesh,Paddy,Cereals,61517.0,58346.82,3493.38,35.63,8500.05,23.46,13028.28,0.0,9.5,5657.64,518.86,4953.76,4203.74,19.17,372.75
2019-20,Uttarakhand,Paddy,Cereals,66825.53,62732.78,3311.0,35.72,18758.7,132.63,6023.93,8679.86,367.44,2775.89,1787.98,3216.21,2876.96,0.0,917.29
2019-20,West Bengal,Paddy,Cereals,83886.0,61396.3,6948.81,41.55,21293.02,30.68,21483.44,320.15,1532.05,6965.39,94.1,2539.75,5400.2,828.63,1168.25
2019-20,Bihar,Wheat,Cereals,50295.26,50801.46,13306.85,29.42,6543.51,20.38,6118.45,0.0,9.15,6362.41,143.75,3791.53,4251.3,25.58,39.88
2019-20,Chhattisgarh,Wheat,Cereals,45221.68,29967.4,6818.03,17.1,5959.7,165.14,3936.87,0.0,0.0,11495.4,168.55,2992.18,3999.89,0.0,274.22
2019-20,Gujarat,Wheat,Cereals,51634.48,63924.76,7999.98,35.2,6553.71,100.65,5183.37,120.93,275.31,6288.25,1490.23,4788.15,4214.64,314.17,384.55
2019-20,Haryana,Wheat,Cereals,75801.66,92853.06,14090.39,48.03,6668.54,197.15,2031.81,0.51,22.45,11861.01,3477.2,2964.67,4956.7,0.0,1462.89
2019-20,Himachal Pradesh,Wheat,Cereals,53780.5,45972.83,15385.99,23.04,12595.2,0.0,1056.54,296.81,1790.95,7839.75,729.95,2607.2,1963.78,4215.8,259.1
2019-20,Jharkhand,Wheat,Cereals,43421.49,30739.5,7420.83,17.81,5350.49,0.0,9255.7,73.91,65.8,5944.52,65.06,3018.13,3094.52,517.2,0.0
2019-20,Karnataka,Wheat,Cereals,34281.02,29875.39,3739.67,11.07,4898.81,0.0,5040.92,940.91,481.66,3305.83,1662.65,3379.02,3159.2,0.0,53.64
2019-20,Madhya Pradesh,Wheat,Cereals,52353.6,71929.71,9973.96,39.71,7348.89,136.78,3925.24,38.0,395.66,8407.83,716.92,3380.19,3435.89,0.0,197.94
2019-20,Maharashtra,Wheat,Cereals,60002.77,47522.74,1806.7,22.47,9582.41,602.9,4993.33,456.03,1989.03,9682.23,622.17,4010.89,4692.56,0.0,591.83
2019-20,Punjab,Wheat,Cereals,72236.16,94583.44,8977.32,49.05,2839.32,524.17,1945.17,6.86,28.17,8028.65,3867.09,2863.74,5680.48,4.89,2197.37
2019-20,Rajasthan,Wheat,Cereals,77459.27,79546.53,20804.52,42.71,22657.38,137.38,4174.04,12.87,295.9,7609.45,1524.77,4616.08,3602.88,452.77,257.25
2019-20,Uttar Pradesh,Wheat,Cereals,61419.16,71688.04,14723.15,38.38,7241.84,22.84,6287.61,1.64,25.96,8496.1,472.99,3603.91,4306.66,25.82,128.13
2019-20,Uttarakhand,Wheat,Cereals,59992.31,61013.89,7098.42,32.68,10620.95,49.61,2418.36,9816.16,37.73,3807.15,1818.43,3405.11,4016.48,0.0,272.11
2019-20,West Bengal,Wheat,Cereals,57149.01,50535.52,2306.05,29.2,13716.07,0.0,1890.25,0.0,0.0,8916.47,0.0,3982.14,5756.39,1515.03,7.27
2019-20,Andhra Pradesh,Maize,Cereals,85009.93,116200.86,337.96,78.93,1225.93,0.0,22815.74,0.0,0.0,6108.62,101.59,3771.99,8439.84,0.0,5234.8
2019-20,Bihar,Maize,Cereals,56047.96,62576.71,9557.66,41.22,9233.57,0.0,8637.37,0.0,0.0,6021.26,36.95,2717.4,4082.88,35.44,0.0
2019-20,Chhattisgarh,Maize,Cereals,59449.56,32196.75,7429.53,19.52,16144.97,0.0,6564.26,0.0,22574.47,142.95,0.0,2857.05,334.34,0.0,0.0
2019-20,Gujarat,Maize,Cereals,59023.2,32897.27,9292.29,20.92,10939.67,51.05,14020.97,1698.93,788.38,4941.65,3560.42,3513.72,4121.53,1515.88,216.11
2019-20,Himachal Pradesh,Maize,Cereals,47573.48,36528.75,15021.97,21.48,17004.98,0.0,341.09,427.27,2983.19,4703.18,294.83,1993.53,998.58,4131.17,240.79
2019-20,Jharkhand,Maize,Cereals,81946.89,70000.0,8250.0,50.0,24888.95,0.0,1250.0,0.0,13995.0,4500.0,0.0,3400.0,5250.0,2000.0,0.0
2019-20,Karnataka,Maize,Cereals,45548.16,43588.38,4056.94,24.7,4225.5,2.65,6119.94,1444.93,3467.8,5810.26,890.15,2872.33,4964.08,722.66,284.33
2019-20,Madhya Pradesh,Maize,Cereals,51295.78,44148.35,8135.35,27.61,7520.79,134.18,7797.97,367.64,4017.75,5846.25,370.4,4124.51,2934.52,1340.24,2945.2
2019-20,Maharashtra,Maize,Cereals,77057.26,77269.83,15480.17,47.82,9345.71,203.3,13142.03,989.39,4120.86,8509.46,2619.47,4209.83,5940.62,2649.39,999.13
2019-20,Odisha,Maize,Cereals,59113.85,51685.55,1404.37,34.13,19543.15,5.94,7233.0,166.95,1537.92,4353.85,143.4,4460.97,4444.17,1560.3,203.92
2019-20,Punjab,Maize,Cereals,77690.71,63598.36,5449.83,39.87,8287.36,1772.29,8121.27,0.0,883.05,7258.74,4791.16,6566.29,6145.84,4735.13,2738.78
2019-20,Rajasthan,Maize,Cereals,55790.83,36223.15,10321.84,19.51,21911.87,0.0,2006.6,242.92,1522.49,6959.37,1313.69,2993.31,2478.55,2736.23,84.3
2019-20,Tamil Nadu,Maize,Cereals,86524.07,86830.11,5317.78,50.45,17964.39,0.0,12310.34,16.96,0.0,10205.89,623.72,6219.68,10364.69,1506.02,1695.34
2019-20,Telangana,Maize,Cereals,83687.8,92586.11,2784.9,52.37,8564.66,90.93,12486.8,1729.3,2832.86,9782.6,752.42,6178.65,7780.45,44.18,3631.02
2019-20,Uttar Pradesh,Maize,Cereals,54886.18,48656.69,7407.58,28.64,10513.0,377.97,9628.66,0.0,259.09,5323.57,1216.6,4934.03,2983.49,121.16,46.02
2019-20,Andhra Pradesh,Jowar,Cereals,40980.24,32224.23,2373.05,13.12,2915.45,0.0,12825.24,275.3,3054.44,4731.78,312.42,1197.08,1446.11,0.0,2973.89
2019-20,Karnataka,Jowar,Cereals,35698.74,35169.95,8376.23,12.75,4682.33,54.29,6439.54,1024.3,2856.54,3943.39,823.05,715.66,1613.92,45.13,429.37
2019-20,Madhya Pradesh,Jowar,Cereals,37585.2,27593.02,13789.17,18.6,5640.17,0.0,10415.02,0.0,0.0,8012.0,473.77,2422.91,573.46,161.16,0.0
2019-20,Maharashtra,Jowar,Cereals,57066.25,41552.06,18459.82,13.58,9890.29,74.23,12210.5,976.55,2970.83,7662.3,465.29,946.56,2579.26,127.9,49.31
2019-20,Rajasthan,Jowar,Cereals,43182.24,12100.27,11795.58,6.25,19925.19,0.0,5808.63,86.2,190.82,5075.23,1095.86,1445.27,1200.38,506.91,37.5
2019-20,Tamil Nadu,Jowar,Cereals,61797.22,42804.83,10332.65,14.9,7054.44,0.0,13891.85,4.13,0.0,4780.41,1506.14,1134.98,2656.29,3833.62,34.42
2019-20,Telangana,Jowar,Cereals,62215.08,25033.41,7856.75,7.88,22683.01,793.39,8342.86,2775.44,5415.87,4860.87,611.19,944.11,2176.33,0.0,556.75
2019-20,Gujarat,Bajra,Cereals,61111.63,58708.39,24800.2,31.85,10549.49,5.55,13283.68,500.77,439.78,5418.27,1527.72,2625.03,3148.81,779.74,173.42
2019-20,Haryana,Bajra,Cereals,43618.49,39015.08,7730.13,19.71,8676.06,9.25,3585.85,4.75,62.92,6427.86,1747.22,1240.43,2099.61,0.0,144.94
2019-20,Maharashtra,Bajra,Cereals,57490.71,53776.54,6530.74,26.33,10338.94,161.53,10341.77,483.75,1171.35,11296.14,1271.55,1201.25,2119.58,306.13,6.03
2019-20,Rajasthan,Bajra,Cereals,35529.69,19850.13,15919.39,11.35,16486.3,47.35,2761.35,0.46,3.31,4389.78,531.73,1224.58,810.3,340.07,24.75
2019-20,Uttar Pradesh,Bajra,Cereals,44097.59,39583.1,11667.5,24.28,8282.82,0.0,8294.05,0.0,16.51,6022.88,253.44,1289.7,1183.34,37.42,55.87
2019-20,Karnataka,Ragi,Cereals,68346.3,50647.54,9511.03,18.52,16082.03,0.0,14264.39,1228.43,4786.04,9306.06,58.49,955.03,3630.03,1079.01,0.0
2019-20,Maharashtra,Ragi,Cereals,67389.45,30294.62,2057.59,10.45,17707.83,0.0,12550.92,421.18,9837.95,1405.53,2069.27,150.43,3316.38,6945.39,0.0
2019-20,Odisha,Ragi,Cereals,31067.6,17278.58,66.17,7.55,11930.86,0.0,4416.78,131.22,3057.88,2118.25,125.82,277.43,995.83,1672.92,0.0
2019-20,Tamil Nadu,Ragi,Cereals,63718.97,45062.95,2174.67,16.6,8117.45,0.0,14552.69,6.05,0.0,6582.37,10.83,453.36,2670.06,5938.9,470.73
2019-20,Uttarakhand,Ragi,Cereals,47799.52,43217.96,3939.48,14.4,23979.93,0.0,2330.97,9861.73,25.28,0.0,0.0,951.9,11.72,0.0,0.0
2019-20,Himachal Pradesh,Barley,Cereals,58298.4,24028.01,9519.46,13.47,17971.62,0.0,202.27,1710.26,15528.74,2908.19,143.73,1941.85,56.55,4638.71,0.0
2019-20,Madhya Pradesh,Barley,Cereals,48705.78,40484.69,10577.62,27.99,6943.95,0.0,6412.17,0.0,0.0,12526.42,0.0,3668.0,3075.51,0.0,0.0
2019-20,Rajasthan,Barley,Cereals,65156.3,61909.12,19650.93,40.66,19196.42,849.97,4075.27,39.56,75.07,6710.75,2192.59,3854.46,2305.68,93.47,289.46
2019-20,Uttar Pradesh,Barley,Cereals,60621.96,62157.52,14913.27,34.0,11083.49,0.0,5683.46,0.0,0.0,9014.7,904.76,3044.37,3999.13,0.0,0.0
2019-20,Andhra Pradesh,Tur (Arhar),Pulses,58718.35,64064.91,3512.28,11.68,7952.93,0.0,9601.29,837.39,2302.61,6199.4,1339.21,1305.39,3377.81,1188.2,1684.35
2019-20,Gujarat,Tur (Arhar),Pulses,45709.53,36237.33,1691.79,7.15,9160.1,249.74,9170.75,435.73,3455.6,3631.77,2562.37,867.51,574.78,533.33,1534.7
2019-20,Karnataka,Tur (Arhar),Pulses,42459.05,44671.83,1577.97,8.64,4403.91,40.09,3942.1,1516.44,4752.61,5741.35,807.2,802.11,3103.95,107.43,2887.56
2019-20,Madhya Pradesh,Tur (Arhar),Pulses,39745.31,36898.2,2419.72,8.52,5228.85,1187.19,7144.59,172.31,941.8,3230.84,1919.7,2119.29,1923.61,91.81,2045.97
2019-20,Maharashtra,Tur (Arhar),Pulses,88772.03,110656.56,2831.03,22.57,11751.7,785.9,16305.39,1885.95,4044.62,12081.72,513.94,2283.18,4364.66,1114.43,6743.94
2019-20,Odisha,Tur (Arhar),Pulses,22652.1,26185.91,555.16,4.66,7258.24,10.05,3417.76,0.4,1350.35,647.6,2.9,946.33,130.04,5.63,51.59
2019-20,Tamil Nadu,Tur (Arhar),Pulses,74195.13,47686.03,880.52,9.47,10495.65,0.0,30017.74,0.0,0.0,336.48,4787.56,2366.17,2977.96,0.0,521.97
2019-20,Telangana,Tur (Arhar),Pulses,47094.37,32431.45,596.82,5.48,13740.89,24.28,5378.28,1412.04,220.51,5298.07,1075.47,1446.25,2008.11,19.47,3951.18
2019-20,Uttar Pradesh,Tur (Arhar),Pulses,50801.74,50538.76,4377.97,9.46,12452.54,20.84,7064.53,0.0,0.0,4677.55,121.45,2539.07,316.26,33.53,56.47
2019-20,Andhra Pradesh,Moong,Pulses,35623.44,43078.52,199.34,6.81,2418.06,93.43,8838.36,94.38,410.51,4889.4,291.01,2311.39,593.8,0.0,2347.12
2019-20,Bihar,Moong,Pulses,23991.44,47941.98,874.08,7.99,4524.91,0.0,1898.26,0.0,0.0,3619.93,0.0,1269.18,1476.67,0.0,0.0
2019-20,Gujarat,Moong,Pulses,36670.62,22076.02,1480.74,4.02,9490.84,0.0,10469.78,140.54,7.76,2174.87,2384.98,1864.01,360.47,0.0,882.7
2019-20,Karnataka,Moong,Pulses,28535.19,33531.29,1117.33,6.22,1809.34,9.77,5242.85,484.8,1553.76,5075.97,975.57,1095.29,836.37,119.33,1352.89
2019-20,Madhya Pradesh,Moong,Pulses,21442.66,18906.92,1268.16,4.86,3629.22,0.0,3912.38,431.15,0.0,4450.95,402.3,1920.05,1322.34,0.0,717.28
2019-20,Maharashtra,Moong,Pulses,45172.21,25444.83,397.79,4.86,7920.99,53.56,7998.96,2073.17,6081.51,2669.39,1743.41,1707.93,2763.22,487.47,1309.16
2019-20,Odisha,Moong,Pulses,24036.3,26554.23,1185.46,4.12,9192.27,8.26,1673.85,37.61,1004.76,1919.09,127.45,1585.2,224.0,8.52,56.03
